Organism,Country,Year,Age_Category,N_Isolates,MDR_Count,XDR_Count,PDR_Count,MDR_Rate_%,XDR_Rate_%,PDR_Rate_%,Income_Group,MDR_Definition
Staphylococcus aureus,Philippines,2019,Elderly,14,1,0,0,7.14,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2019,Pediatric,15,4,0,0,26.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2019,Elderly,22,3,0,0,13.64,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Portugal,2019,Elderly,48,8,0,0,16.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Romania,2019,Elderly,16,1,0,0,6.25,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Russia,2019,Pediatric,14,2,0,0,14.29,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Russia,2019,Elderly,37,10,0,0,27.03,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2019,Pediatric,11,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2019,Elderly,12,3,0,0,25.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2019,Elderly,32,7,0,0,21.88,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Taiwan,2019,Elderly,12,9,0,0,75.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Thailand,2019,Elderly,27,7,0,0,25.93,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Turkey,2019,Elderly,11,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2019,Pediatric,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2019,Elderly,17,1,0,0,5.88,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2019,Elderly,77,26,0,0,33.77,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Argentina,2020,Elderly,22,4,0,0,18.18,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Belgium,2020,Elderly,47,4,0,0,8.51,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2020,Pediatric,19,1,0,0,5.26,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2020,Elderly,58,7,0,0,12.07,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Canada,2020,Elderly,59,9,0,0,15.25,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Chile,2020,Elderly,14,3,0,0,21.43,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,China,2020,Elderly,11,2,0,0,18.18,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Colombia,2020,Elderly,23,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Croatia,2020,Elderly,53,17,0,0,32.08,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Czech Republic,2020,Elderly,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,France,2020,Pediatric,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,France,2020,Elderly,77,2,0,0,2.6,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Germany,2020,Elderly,27,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Greece,2020,Elderly,18,5,0,0,27.78,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Hungary,2020,Elderly,27,4,0,0,14.81,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,India,2020,Elderly,29,13,0,0,44.83,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Ireland,2020,Elderly,17,2,0,0,11.76,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Italy,2020,Elderly,76,15,0,0,19.74,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Japan,2020,Elderly,15,7,0,0,46.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,"Korea, South",2020,Elderly,30,8,0,0,26.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Lithuania,2020,Elderly,19,2,0,0,10.53,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Mexico,2020,Pediatric,16,6,0,0,37.5,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Mexico,2020,Elderly,10,2,0,0,20.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Nigeria,2020,Pediatric,10,2,0,0,20.0,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Panama,2020,Pediatric,12,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2020,Pediatric,13,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2020,Elderly,22,4,0,0,18.18,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Portugal,2020,Elderly,40,7,0,0,17.5,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Romania,2020,Elderly,21,2,0,0,9.52,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2020,Pediatric,11,3,0,0,27.27,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2020,Elderly,20,1,0,0,5.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2020,Pediatric,11,2,0,0,18.18,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2020,Elderly,54,13,0,0,24.07,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Sweden,2020,Elderly,14,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Switzerland,2020,Elderly,10,1,0,0,10.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Taiwan,2020,Elderly,38,13,0,0,34.21,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Thailand,2020,Elderly,36,8,0,0,22.22,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Turkey,2020,Elderly,19,1,0,0,5.26,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2020,Elderly,34,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2020,Pediatric,13,5,0,0,38.46,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2020,Elderly,94,28,0,0,29.79,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Argentina,2021,Elderly,18,2,0,0,11.11,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Belgium,2021,Elderly,36,5,0,0,13.89,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2021,Pediatric,27,3,0,0,11.11,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2021,Elderly,57,18,0,0,31.58,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Canada,2021,Elderly,61,6,0,0,9.84,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Chile,2021,Elderly,18,2,0,0,11.11,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,China,2021,Pediatric,10,1,0,0,10.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,China,2021,Elderly,49,6,0,0,12.24,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Colombia,2021,Pediatric,12,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Colombia,2021,Elderly,30,2,0,0,6.67,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Croatia,2021,Elderly,27,11,0,0,40.74,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Czech Republic,2021,Elderly,27,7,0,0,25.93,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Denmark,2021,Elderly,31,1,0,0,3.23,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,France,2021,Elderly,73,6,0,0,8.22,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Germany,2021,Elderly,33,4,0,0,12.12,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Greece,2021,Elderly,25,7,0,0,28.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Guatemala,2021,Elderly,17,3,0,0,17.65,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Hungary,2021,Elderly,21,1,0,0,4.76,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,India,2021,Pediatric,11,6,0,0,54.55,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,India,2021,Elderly,30,11,0,0,36.67,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Israel,2021,Elderly,15,6,0,0,40.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Italy,2021,Elderly,88,18,0,0,20.45,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Japan,2021,Elderly,18,5,0,0,27.78,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,"Korea, South",2021,Elderly,42,7,0,0,16.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Latvia,2021,Elderly,23,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Lithuania,2021,Elderly,12,1,0,0,8.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Malaysia,2021,Elderly,24,5,0,0,20.83,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Mexico,2021,Pediatric,16,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Mexico,2021,Elderly,19,5,0,0,26.32,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Netherlands,2021,Elderly,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2021,Elderly,16,3,0,0,18.75,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Portugal,2021,Elderly,55,10,0,0,18.18,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Romania,2021,Elderly,12,1,0,0,8.33,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2021,Pediatric,13,2,0,0,15.38,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2021,Elderly,11,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2021,Elderly,69,15,0,0,21.74,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Sweden,2021,Elderly,20,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Switzerland,2021,Elderly,17,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Taiwan,2021,Elderly,71,35,0,0,49.3,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Thailand,2021,Elderly,16,4,0,0,25.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Turkey,2021,Elderly,22,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2021,Elderly,34,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2021,Pediatric,18,7,0,0,38.89,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2021,Elderly,133,39,0,0,29.32,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Argentina,2022,Elderly,21,2,0,0,9.52,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Australia,2022,Elderly,24,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Belgium,2022,Elderly,17,1,0,0,5.88,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2022,Pediatric,12,1,0,0,8.33,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2022,Elderly,39,5,0,0,12.82,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Canada,2022,Elderly,92,7,0,0,7.61,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Chile,2022,Elderly,24,2,0,0,8.33,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,China,2022,Elderly,52,14,0,0,26.92,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Colombia,2022,Elderly,33,1,0,0,3.03,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Croatia,2022,Elderly,86,25,0,0,29.07,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Czech Republic,2022,Elderly,13,1,0,0,7.69,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Denmark,2022,Elderly,34,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,France,2022,Elderly,102,6,0,0,5.88,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Germany,2022,Elderly,37,1,0,0,2.7,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Greece,2022,Elderly,19,2,0,0,10.53,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Hungary,2022,Elderly,38,6,0,0,15.79,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,India,2022,Elderly,17,7,0,0,41.18,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Israel,2022,Elderly,18,4,0,0,22.22,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Italy,2022,Elderly,114,17,0,0,14.91,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Japan,2022,Elderly,22,6,0,0,27.27,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,"Korea, South",2022,Elderly,27,5,0,0,18.52,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Latvia,2022,Elderly,28,4,0,0,14.29,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Lithuania,2022,Elderly,26,4,0,0,15.38,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Malaysia,2022,Elderly,14,2,0,0,14.29,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Mexico,2022,Elderly,11,5,0,0,45.45,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,New Zealand,2022,Elderly,27,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2022,Elderly,17,5,0,0,29.41,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Portugal,2022,Elderly,70,15,0,0,21.43,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Romania,2022,Elderly,16,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Slovenia,2022,Elderly,24,1,0,0,4.17,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2022,Elderly,81,5,0,0,6.17,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Switzerland,2022,Elderly,11,1,0,0,9.09,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Taiwan,2022,Elderly,70,25,0,0,35.71,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Turkey,2022,Elderly,30,5,0,0,16.67,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2022,Pediatric,10,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2022,Elderly,20,1,0,0,5.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2022,Elderly,79,24,0,0,30.38,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Argentina,2023,Elderly,22,2,0,0,9.09,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Belgium,2023,Elderly,29,1,0,0,3.45,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2023,Elderly,31,6,0,0,19.35,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Canada,2023,Elderly,74,7,0,0,9.46,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Chile,2023,Elderly,12,2,0,0,16.67,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,China,2023,Elderly,23,6,0,0,26.09,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Colombia,2023,Elderly,10,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Croatia,2023,Elderly,61,17,0,0,27.87,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Czech Republic,2023,Elderly,28,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Denmark,2023,Elderly,39,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,France,2023,Elderly,55,3,0,0,5.45,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Germany,2023,Elderly,66,3,0,0,4.55,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Greece,2023,Elderly,13,2,0,0,15.38,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Guatemala,2023,Elderly,12,3,0,0,25.0,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Hungary,2023,Elderly,14,1,0,0,7.14,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,India,2023,Elderly,37,17,0,0,45.95,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Israel,2023,Elderly,12,4,0,0,33.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Italy,2023,Elderly,55,2,0,0,3.64,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Japan,2023,Elderly,20,7,0,0,35.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,"Korea, South",2023,Elderly,11,3,0,0,27.27,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Lithuania,2023,Elderly,23,4,0,0,17.39,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Mexico,2023,Elderly,17,13,0,0,76.47,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,New Zealand,2023,Elderly,12,1,0,0,8.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Philippines,2023,Elderly,14,2,0,0,14.29,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Poland,2023,Elderly,12,2,0,0,16.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Portugal,2023,Elderly,45,9,0,0,20.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Romania,2023,Elderly,18,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,South Africa,2023,Elderly,20,1,0,0,5.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2023,Elderly,54,10,0,0,18.52,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Switzerland,2023,Elderly,14,3,0,0,21.43,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Taiwan,2023,Elderly,32,13,0,0,40.62,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Thailand,2023,Elderly,13,1,0,0,7.69,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Turkey,2023,Elderly,20,3,0,0,15.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2023,Elderly,16,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2023,Pediatric,20,4,0,0,20.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2023,Elderly,106,30,0,0,28.3,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Austria,2024,Elderly,13,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Belgium,2024,Elderly,18,3,0,0,16.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2024,Pediatric,11,1,0,0,9.09,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Brazil,2024,Elderly,20,4,0,0,20.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Canada,2024,Elderly,47,10,0,0,21.28,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,China,2024,Elderly,23,6,0,0,26.09,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Colombia,2024,Elderly,18,1,0,0,5.56,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Croatia,2024,Elderly,56,16,0,0,28.57,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Czech Republic,2024,Elderly,18,3,0,0,16.67,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Denmark,2024,Elderly,23,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,France,2024,Elderly,51,1,0,0,1.96,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Germany,2024,Elderly,40,3,0,0,7.5,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Greece,2024,Elderly,10,4,0,0,40.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Hungary,2024,Elderly,23,1,0,0,4.35,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,India,2024,Elderly,32,10,0,0,31.25,0.0,0.0,Lower Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Italy,2024,Elderly,45,4,0,0,8.89,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,"Korea, South",2024,Elderly,14,9,0,0,64.29,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Kuwait,2024,Elderly,12,3,0,0,25.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Lithuania,2024,Elderly,30,7,0,0,23.33,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Malaysia,2024,Elderly,10,2,0,0,20.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,New Zealand,2024,Elderly,14,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Panama,2024,Pediatric,10,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Portugal,2024,Elderly,38,5,0,0,13.16,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Romania,2024,Elderly,15,0,0,0,0.0,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,Spain,2024,Elderly,31,4,0,0,12.9,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Sweden,2024,Elderly,14,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Switzerland,2024,Elderly,14,1,0,0,7.14,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Taiwan,2024,Elderly,29,9,0,0,31.03,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,Turkey,2024,Elderly,31,2,0,0,6.45,0.0,0.0,Upper Middle Income,Magiorakos2012_R+I
Staphylococcus aureus,United Kingdom,2024,Elderly,33,1,0,0,3.03,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2024,Pediatric,20,3,0,0,15.0,0.0,0.0,High Income,Magiorakos2012_R+I
Staphylococcus aureus,United States,2024,Elderly,89,30,0,0,33.71,0.0,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Canada,2004,Elderly,10,1,1,0,10.0,10.0,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Spain,2004,Elderly,31,6,6,0,19.35,19.35,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,United Kingdom,2004,Elderly,21,1,1,0,4.76,4.76,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,United States,2004,Pediatric,10,1,1,0,10.0,10.0,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,United States,2004,Elderly,80,16,16,0,20.0,20.0,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Argentina,2005,Elderly,12,4,4,2,33.33,33.33,16.67,Upper Middle Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,France,2005,Elderly,10,1,1,0,10.0,10.0,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Italy,2005,Elderly,12,2,2,1,16.67,16.67,8.33,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,United States,2005,Pediatric,28,1,1,0,3.57,3.57,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,United States,2005,Elderly,99,16,16,0,16.16,16.16,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Australia,2006,Elderly,21,2,2,0,9.52,9.52,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Denmark,2006,Elderly,13,0,0,0,0.0,0.0,0.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Italy,2006,Elderly,10,3,3,1,30.0,30.0,10.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Taiwan,2006,Elderly,40,8,8,2,20.0,20.0,5.0,High Income,Magiorakos2012_R+I
Pseudomonas aeruginosa,Turkey,2006,Elderly,10,3,3,1,30.0,30.0,10.0,Upper Middle Income,Magiorakos2012_R+I
